file_path,label
./prospace_assignment/prospace_assignment\371_2022_6.tif,growing
./prospace_assignment/prospace_assignment\371_2022_7.tif,growing
./prospace_assignment/prospace_assignment\371_2022_8.tif,lush
./prospace_assignment/prospace_assignment\371_2022_9.tif,lush
./prospace_assignment/prospace_assignment\371_2023_0.tif,growing
./prospace_assignment/prospace_assignment\371_2023_1.tif,growing
./prospace_assignment/prospace_assignment\371_2023_2.tif,growing
./prospace_assignment/prospace_assignment\371_2023_3.tif,growing
./prospace_assignment/prospace_assignment\372_2022_10.tif,lush
./prospace_assignment/prospace_assignment\372_2022_11.tif,growing
./prospace_assignment/prospace_assignment\372_2022_4.tif,growing
./prospace_assignment/prospace_assignment\372_2022_5.tif,growing
./prospace_assignment/prospace_assignment\372_2022_6.tif,growing
./prospace_assignment/prospace_assignment\372_2022_7.tif,no_crop
./prospace_assignment/prospace_assignment\372_2022_8.tif,growing
./prospace_assignment/prospace_assignment\372_2022_9.tif,lush
./prospace_assignment/prospace_assignment\372_2023_0.tif,growing
./prospace_assignment/prospace_assignment\372_2023_1.tif,growing
./prospace_assignment/prospace_assignment\372_2023_2.tif,growing
./prospace_assignment/prospace_assignment\372_2023_3.tif,growing
./prospace_assignment/prospace_assignment\373_2022_10.tif,lush
./prospace_assignment/prospace_assignment\373_2022_11.tif,growing
./prospace_assignment/prospace_assignment\373_2022_4.tif,growing
./prospace_assignment/prospace_assignment\373_2022_5.tif,growing
./prospace_assignment/prospace_assignment\373_2022_6.tif,lush
./prospace_assignment/prospace_assignment\373_2022_7.tif,lush
./prospace_assignment/prospace_assignment\373_2022_8.tif,lush
./prospace_assignment/prospace_assignment\373_2022_9.tif,lush
./prospace_assignment/prospace_assignment\373_2023_0.tif,growing
./prospace_assignment/prospace_assignment\373_2023_1.tif,growing
./prospace_assignment/prospace_assignment\373_2023_2.tif,growing
./prospace_assignment/prospace_assignment\373_2023_3.tif,growing
./prospace_assignment/prospace_assignment\374_2022_10.tif,growing
./prospace_assignment/prospace_assignment\374_2022_11.tif,growing
./prospace_assignment/prospace_assignment\374_2022_4.tif,growing
./prospace_assignment/prospace_assignment\374_2022_5.tif,growing
./prospace_assignment/prospace_assignment\374_2022_6.tif,growing
./prospace_assignment/prospace_assignment\374_2022_7.tif,no_crop
./prospace_assignment/prospace_assignment\374_2022_8.tif,growing
./prospace_assignment/prospace_assignment\374_2022_9.tif,lush
./prospace_assignment/prospace_assignment\374_2023_0.tif,growing
./prospace_assignment/prospace_assignment\374_2023_1.tif,growing
./prospace_assignment/prospace_assignment\374_2023_2.tif,growing
./prospace_assignment/prospace_assignment\374_2023_3.tif,growing
./prospace_assignment/prospace_assignment\375_2022_10.tif,growing
./prospace_assignment/prospace_assignment\375_2022_11.tif,growing
./prospace_assignment/prospace_assignment\375_2022_4.tif,growing
./prospace_assignment/prospace_assignment\375_2022_5.tif,growing
./prospace_assignment/prospace_assignment\375_2022_6.tif,growing
./prospace_assignment/prospace_assignment\375_2022_7.tif,growing
./prospace_assignment/prospace_assignment\375_2022_8.tif,lush
./prospace_assignment/prospace_assignment\375_2022_9.tif,growing
./prospace_assignment/prospace_assignment\375_2023_0.tif,growing
./prospace_assignment/prospace_assignment\375_2023_1.tif,growing
./prospace_assignment/prospace_assignment\375_2023_2.tif,growing
./prospace_assignment/prospace_assignment\375_2023_3.tif,growing
./prospace_assignment/prospace_assignment\376_2022_10.tif,lush
./prospace_assignment/prospace_assignment\376_2022_11.tif,growing
./prospace_assignment/prospace_assignment\376_2022_4.tif,growing
./prospace_assignment/prospace_assignment\376_2022_5.tif,growing
./prospace_assignment/prospace_assignment\376_2022_6.tif,growing
./prospace_assignment/prospace_assignment\376_2022_7.tif,no_crop
./prospace_assignment/prospace_assignment\376_2022_8.tif,lush
./prospace_assignment/prospace_assignment\376_2022_9.tif,lush
./prospace_assignment/prospace_assignment\376_2023_0.tif,growing
./prospace_assignment/prospace_assignment\376_2023_1.tif,growing
./prospace_assignment/prospace_assignment\376_2023_2.tif,growing
./prospace_assignment/prospace_assignment\376_2023_3.tif,growing
./prospace_assignment/prospace_assignment\377_2022_10.tif,growing
./prospace_assignment/prospace_assignment\377_2022_11.tif,growing
./prospace_assignment/prospace_assignment\377_2022_4.tif,growing
./prospace_assignment/prospace_assignment\377_2022_5.tif,growing
./prospace_assignment/prospace_assignment\377_2022_6.tif,growing
./prospace_assignment/prospace_assignment\377_2022_7.tif,lush
./prospace_assignment/prospace_assignment\377_2022_8.tif,lush
./prospace_assignment/prospace_assignment\377_2022_9.tif,lush
./prospace_assignment/prospace_assignment\377_2023_0.tif,growing
./prospace_assignment/prospace_assignment\377_2023_1.tif,growing
./prospace_assignment/prospace_assignment\377_2023_2.tif,growing
./prospace_assignment/prospace_assignment\377_2023_3.tif,growing
./prospace_assignment/prospace_assignment\378_2022_10.tif,growing
./prospace_assignment/prospace_assignment\378_2022_11.tif,growing
./prospace_assignment/prospace_assignment\378_2022_4.tif,growing
./prospace_assignment/prospace_assignment\378_2022_5.tif,growing
./prospace_assignment/prospace_assignment\378_2022_6.tif,growing
./prospace_assignment/prospace_assignment\378_2022_7.tif,growing
./prospace_assignment/prospace_assignment\378_2022_8.tif,lush
./prospace_assignment/prospace_assignment\378_2022_9.tif,growing
./prospace_assignment/prospace_assignment\378_2023_0.tif,lush
./prospace_assignment/prospace_assignment\378_2023_1.tif,growing
./prospace_assignment/prospace_assignment\378_2023_2.tif,growing
./prospace_assignment/prospace_assignment\378_2023_3.tif,growing
./prospace_assignment/prospace_assignment\379_2022_10.tif,growing
./prospace_assignment/prospace_assignment\379_2022_11.tif,growing
./prospace_assignment/prospace_assignment\379_2022_4.tif,growing
./prospace_assignment/prospace_assignment\379_2022_5.tif,growing
./prospace_assignment/prospace_assignment\379_2022_6.tif,growing
./prospace_assignment/prospace_assignment\379_2022_7.tif,lush
./prospace_assignment/prospace_assignment\379_2022_8.tif,lush
./prospace_assignment/prospace_assignment\379_2022_9.tif,lush
./prospace_assignment/prospace_assignment\379_2023_0.tif,growing
./prospace_assignment/prospace_assignment\379_2023_1.tif,growing
./prospace_assignment/prospace_assignment\379_2023_2.tif,growing
./prospace_assignment/prospace_assignment\379_2023_3.tif,growing
./prospace_assignment/prospace_assignment\37_2022_10.tif,growing
./prospace_assignment/prospace_assignment\37_2022_11.tif,growing
./prospace_assignment/prospace_assignment\37_2022_4.tif,growing
./prospace_assignment/prospace_assignment\37_2022_5.tif,growing
./prospace_assignment/prospace_assignment\37_2022_6.tif,growing
./prospace_assignment/prospace_assignment\37_2022_7.tif,no_crop
./prospace_assignment/prospace_assignment\37_2022_8.tif,lush
./prospace_assignment/prospace_assignment\37_2022_9.tif,growing
./prospace_assignment/prospace_assignment\37_2023_0.tif,lush
./prospace_assignment/prospace_assignment\37_2023_1.tif,growing
./prospace_assignment/prospace_assignment\37_2023_2.tif,growing
./prospace_assignment/prospace_assignment\37_2023_3.tif,growing
./prospace_assignment/prospace_assignment\380_2022_10.tif,growing
./prospace_assignment/prospace_assignment\380_2022_11.tif,growing
./prospace_assignment/prospace_assignment\380_2022_4.tif,growing
./prospace_assignment/prospace_assignment\380_2022_5.tif,growing
./prospace_assignment/prospace_assignment\380_2022_6.tif,growing
./prospace_assignment/prospace_assignment\380_2022_7.tif,lush
./prospace_assignment/prospace_assignment\380_2022_8.tif,lush
./prospace_assignment/prospace_assignment\380_2022_9.tif,growing
./prospace_assignment/prospace_assignment\380_2023_0.tif,lush
./prospace_assignment/prospace_assignment\380_2023_1.tif,growing
./prospace_assignment/prospace_assignment\380_2023_2.tif,growing
./prospace_assignment/prospace_assignment\380_2023_3.tif,growing
./prospace_assignment/prospace_assignment\381_2022_10.tif,growing
./prospace_assignment/prospace_assignment\381_2022_11.tif,growing
./prospace_assignment/prospace_assignment\381_2022_4.tif,growing
./prospace_assignment/prospace_assignment\381_2022_5.tif,growing
./prospace_assignment/prospace_assignment\381_2022_6.tif,growing
./prospace_assignment/prospace_assignment\381_2022_7.tif,growing
./prospace_assignment/prospace_assignment\381_2022_8.tif,growing
./prospace_assignment/prospace_assignment\381_2022_9.tif,lush
./prospace_assignment/prospace_assignment\381_2023_0.tif,growing
./prospace_assignment/prospace_assignment\381_2023_1.tif,growing
./prospace_assignment/prospace_assignment\381_2023_2.tif,growing
./prospace_assignment/prospace_assignment\381_2023_3.tif,growing
./prospace_assignment/prospace_assignment\382_2022_10.tif,growing
./prospace_assignment/prospace_assignment\382_2022_11.tif,growing
./prospace_assignment/prospace_assignment\382_2022_4.tif,growing
./prospace_assignment/prospace_assignment\382_2022_5.tif,growing
./prospace_assignment/prospace_assignment\382_2022_6.tif,growing
./prospace_assignment/prospace_assignment\382_2022_7.tif,lush
./prospace_assignment/prospace_assignment\382_2022_8.tif,lush
./prospace_assignment/prospace_assignment\382_2022_9.tif,lush
./prospace_assignment/prospace_assignment\382_2023_0.tif,growing
./prospace_assignment/prospace_assignment\382_2023_1.tif,growing
./prospace_assignment/prospace_assignment\382_2023_2.tif,growing
./prospace_assignment/prospace_assignment\382_2023_3.tif,growing
./prospace_assignment/prospace_assignment\383_2022_10.tif,lush
./prospace_assignment/prospace_assignment\383_2022_11.tif,growing
./prospace_assignment/prospace_assignment\383_2022_4.tif,growing
./prospace_assignment/prospace_assignment\383_2022_5.tif,growing
./prospace_assignment/prospace_assignment\383_2022_6.tif,growing
./prospace_assignment/prospace_assignment\383_2022_7.tif,growing
./prospace_assignment/prospace_assignment\383_2022_8.tif,lush
./prospace_assignment/prospace_assignment\383_2022_9.tif,lush
./prospace_assignment/prospace_assignment\383_2023_0.tif,growing
./prospace_assignment/prospace_assignment\383_2023_1.tif,growing
./prospace_assignment/prospace_assignment\383_2023_2.tif,growing
./prospace_assignment/prospace_assignment\383_2023_3.tif,growing
./prospace_assignment/prospace_assignment\384_2022_10.tif,growing
./prospace_assignment/prospace_assignment\384_2022_11.tif,growing
./prospace_assignment/prospace_assignment\384_2022_4.tif,growing
./prospace_assignment/prospace_assignment\384_2022_5.tif,growing
./prospace_assignment/prospace_assignment\384_2022_6.tif,growing
./prospace_assignment/prospace_assignment\384_2022_7.tif,growing
./prospace_assignment/prospace_assignment\384_2022_8.tif,growing
./prospace_assignment/prospace_assignment\384_2022_9.tif,lush
./prospace_assignment/prospace_assignment\384_2023_0.tif,growing
./prospace_assignment/prospace_assignment\384_2023_1.tif,growing
./prospace_assignment/prospace_assignment\384_2023_2.tif,growing
./prospace_assignment/prospace_assignment\384_2023_3.tif,growing
./prospace_assignment/prospace_assignment\385_2022_10.tif,lush
./prospace_assignment/prospace_assignment\385_2022_11.tif,growing
./prospace_assignment/prospace_assignment\385_2022_4.tif,growing
./prospace_assignment/prospace_assignment\385_2022_5.tif,growing
./prospace_assignment/prospace_assignment\385_2022_6.tif,growing
./prospace_assignment/prospace_assignment\385_2022_7.tif,growing
./prospace_assignment/prospace_assignment\385_2022_8.tif,growing
./prospace_assignment/prospace_assignment\385_2022_9.tif,lush
./prospace_assignment/prospace_assignment\385_2023_0.tif,growing
./prospace_assignment/prospace_assignment\385_2023_1.tif,growing
./prospace_assignment/prospace_assignment\385_2023_2.tif,growing
./prospace_assignment/prospace_assignment\385_2023_3.tif,growing
./prospace_assignment/prospace_assignment\386_2022_10.tif,growing
./prospace_assignment/prospace_assignment\386_2022_11.tif,growing
./prospace_assignment/prospace_assignment\386_2022_4.tif,growing
./prospace_assignment/prospace_assignment\386_2022_5.tif,growing
./prospace_assignment/prospace_assignment\386_2022_6.tif,lush
./prospace_assignment/prospace_assignment\386_2022_7.tif,lush
./prospace_assignment/prospace_assignment\386_2022_8.tif,lush
./prospace_assignment/prospace_assignment\386_2022_9.tif,lush
./prospace_assignment/prospace_assignment\386_2023_0.tif,growing
./prospace_assignment/prospace_assignment\386_2023_1.tif,growing
./prospace_assignment/prospace_assignment\386_2023_2.tif,growing
./prospace_assignment/prospace_assignment\386_2023_3.tif,growing
./prospace_assignment/prospace_assignment\387_2022_10.tif,growing
./prospace_assignment/prospace_assignment\387_2022_11.tif,lush
./prospace_assignment/prospace_assignment\387_2022_4.tif,growing
./prospace_assignment/prospace_assignment\387_2022_5.tif,growing
./prospace_assignment/prospace_assignment\387_2022_6.tif,growing
./prospace_assignment/prospace_assignment\387_2022_7.tif,growing
./prospace_assignment/prospace_assignment\387_2022_8.tif,growing
./prospace_assignment/prospace_assignment\387_2022_9.tif,growing
./prospace_assignment/prospace_assignment\387_2023_0.tif,lush
./prospace_assignment/prospace_assignment\387_2023_1.tif,growing
./prospace_assignment/prospace_assignment\387_2023_2.tif,growing
./prospace_assignment/prospace_assignment\387_2023_3.tif,growing
./prospace_assignment/prospace_assignment\388_2022_10.tif,growing
./prospace_assignment/prospace_assignment\388_2022_11.tif,growing
./prospace_assignment/prospace_assignment\388_2022_4.tif,growing
./prospace_assignment/prospace_assignment\388_2022_5.tif,growing
./prospace_assignment/prospace_assignment\388_2022_6.tif,growing
./prospace_assignment/prospace_assignment\388_2022_7.tif,lush
./prospace_assignment/prospace_assignment\388_2022_8.tif,lush
./prospace_assignment/prospace_assignment\388_2022_9.tif,growing
./prospace_assignment/prospace_assignment\388_2023_0.tif,growing
./prospace_assignment/prospace_assignment\388_2023_1.tif,growing
./prospace_assignment/prospace_assignment\388_2023_2.tif,growing
./prospace_assignment/prospace_assignment\388_2023_3.tif,growing
./prospace_assignment/prospace_assignment\389_2022_10.tif,lush
./prospace_assignment/prospace_assignment\389_2022_11.tif,growing
./prospace_assignment/prospace_assignment\389_2022_4.tif,growing
./prospace_assignment/prospace_assignment\389_2022_5.tif,growing
./prospace_assignment/prospace_assignment\389_2022_6.tif,growing
./prospace_assignment/prospace_assignment\389_2022_7.tif,lush
./prospace_assignment/prospace_assignment\389_2022_8.tif,lush
./prospace_assignment/prospace_assignment\389_2022_9.tif,lush
./prospace_assignment/prospace_assignment\389_2023_0.tif,growing
./prospace_assignment/prospace_assignment\389_2023_1.tif,growing
./prospace_assignment/prospace_assignment\389_2023_2.tif,growing
./prospace_assignment/prospace_assignment\389_2023_3.tif,growing
./prospace_assignment/prospace_assignment\38_2022_10.tif,growing
./prospace_assignment/prospace_assignment\38_2022_11.tif,growing
./prospace_assignment/prospace_assignment\38_2022_4.tif,growing
./prospace_assignment/prospace_assignment\38_2022_5.tif,growing
./prospace_assignment/prospace_assignment\38_2022_6.tif,growing
./prospace_assignment/prospace_assignment\38_2022_7.tif,growing
./prospace_assignment/prospace_assignment\38_2022_8.tif,lush
./prospace_assignment/prospace_assignment\38_2022_9.tif,growing
./prospace_assignment/prospace_assignment\38_2023_0.tif,lush
./prospace_assignment/prospace_assignment\38_2023_1.tif,growing
./prospace_assignment/prospace_assignment\38_2023_2.tif,growing
./prospace_assignment/prospace_assignment\38_2023_3.tif,growing
./prospace_assignment/prospace_assignment\390_2022_10.tif,growing
./prospace_assignment/prospace_assignment\390_2022_11.tif,growing
./prospace_assignment/prospace_assignment\390_2022_4.tif,growing
./prospace_assignment/prospace_assignment\390_2022_5.tif,growing
./prospace_assignment/prospace_assignment\390_2022_6.tif,growing
./prospace_assignment/prospace_assignment\390_2022_7.tif,lush
./prospace_assignment/prospace_assignment\390_2022_8.tif,lush
./prospace_assignment/prospace_assignment\390_2022_9.tif,growing
./prospace_assignment/prospace_assignment\390_2023_0.tif,growing
./prospace_assignment/prospace_assignment\390_2023_1.tif,growing
./prospace_assignment/prospace_assignment\390_2023_2.tif,growing
./prospace_assignment/prospace_assignment\390_2023_3.tif,growing
./prospace_assignment/prospace_assignment\391_2022_10.tif,growing
./prospace_assignment/prospace_assignment\391_2022_11.tif,growing
./prospace_assignment/prospace_assignment\391_2022_4.tif,growing
./prospace_assignment/prospace_assignment\391_2022_5.tif,growing
./prospace_assignment/prospace_assignment\391_2022_6.tif,growing
./prospace_assignment/prospace_assignment\391_2022_7.tif,lush
./prospace_assignment/prospace_assignment\391_2022_8.tif,growing
./prospace_assignment/prospace_assignment\391_2022_9.tif,lush
./prospace_assignment/prospace_assignment\391_2023_0.tif,growing
./prospace_assignment/prospace_assignment\391_2023_1.tif,growing
./prospace_assignment/prospace_assignment\391_2023_2.tif,growing
./prospace_assignment/prospace_assignment\391_2023_3.tif,growing
./prospace_assignment/prospace_assignment\392_2022_10.tif,lush
./prospace_assignment/prospace_assignment\392_2022_11.tif,growing
./prospace_assignment/prospace_assignment\392_2022_4.tif,growing
./prospace_assignment/prospace_assignment\392_2022_5.tif,growing
./prospace_assignment/prospace_assignment\392_2022_6.tif,growing
./prospace_assignment/prospace_assignment\392_2022_7.tif,growing
./prospace_assignment/prospace_assignment\392_2022_8.tif,growing
./prospace_assignment/prospace_assignment\392_2022_9.tif,lush
./prospace_assignment/prospace_assignment\392_2023_0.tif,growing
./prospace_assignment/prospace_assignment\392_2023_1.tif,growing
./prospace_assignment/prospace_assignment\392_2023_2.tif,growing
./prospace_assignment/prospace_assignment\392_2023_3.tif,growing
./prospace_assignment/prospace_assignment\393_2022_10.tif,lush
./prospace_assignment/prospace_assignment\393_2022_11.tif,growing
./prospace_assignment/prospace_assignment\393_2022_4.tif,growing
./prospace_assignment/prospace_assignment\393_2022_5.tif,growing
./prospace_assignment/prospace_assignment\393_2022_6.tif,growing
./prospace_assignment/prospace_assignment\393_2022_7.tif,lush
./prospace_assignment/prospace_assignment\393_2022_8.tif,lush
./prospace_assignment/prospace_assignment\393_2022_9.tif,lush
./prospace_assignment/prospace_assignment\393_2023_0.tif,growing
./prospace_assignment/prospace_assignment\393_2023_1.tif,growing
./prospace_assignment/prospace_assignment\393_2023_2.tif,growing
./prospace_assignment/prospace_assignment\393_2023_3.tif,growing
./prospace_assignment/prospace_assignment\394_2022_10.tif,growing
./prospace_assignment/prospace_assignment\394_2022_11.tif,growing
./prospace_assignment/prospace_assignment\394_2022_4.tif,growing
./prospace_assignment/prospace_assignment\394_2022_5.tif,growing
./prospace_assignment/prospace_assignment\394_2022_6.tif,growing
./prospace_assignment/prospace_assignment\394_2022_7.tif,growing
./prospace_assignment/prospace_assignment\394_2022_8.tif,growing
./prospace_assignment/prospace_assignment\394_2022_9.tif,lush
./prospace_assignment/prospace_assignment\394_2023_0.tif,growing
./prospace_assignment/prospace_assignment\394_2023_1.tif,growing
./prospace_assignment/prospace_assignment\394_2023_2.tif,growing
./prospace_assignment/prospace_assignment\394_2023_3.tif,growing
./prospace_assignment/prospace_assignment\395_2022_10.tif,lush
./prospace_assignment/prospace_assignment\395_2022_11.tif,growing
./prospace_assignment/prospace_assignment\395_2022_4.tif,growing
./prospace_assignment/prospace_assignment\395_2022_5.tif,growing
./prospace_assignment/prospace_assignment\395_2022_6.tif,growing
./prospace_assignment/prospace_assignment\395_2022_7.tif,growing
./prospace_assignment/prospace_assignment\395_2022_8.tif,lush
./prospace_assignment/prospace_assignment\395_2022_9.tif,lush
./prospace_assignment/prospace_assignment\395_2023_0.tif,growing
./prospace_assignment/prospace_assignment\395_2023_1.tif,growing
./prospace_assignment/prospace_assignment\395_2023_2.tif,growing
./prospace_assignment/prospace_assignment\395_2023_3.tif,growing
./prospace_assignment/prospace_assignment\396_2022_10.tif,growing
./prospace_assignment/prospace_assignment\396_2022_11.tif,growing
./prospace_assignment/prospace_assignment\396_2022_4.tif,growing
./prospace_assignment/prospace_assignment\396_2022_5.tif,growing
./prospace_assignment/prospace_assignment\396_2022_6.tif,growing
./prospace_assignment/prospace_assignment\396_2022_7.tif,lush
./prospace_assignment/prospace_assignment\396_2022_8.tif,lush
./prospace_assignment/prospace_assignment\396_2022_9.tif,lush
./prospace_assignment/prospace_assignment\396_2023_0.tif,growing
./prospace_assignment/prospace_assignment\396_2023_1.tif,growing
./prospace_assignment/prospace_assignment\396_2023_2.tif,growing
./prospace_assignment/prospace_assignment\396_2023_3.tif,growing
./prospace_assignment/prospace_assignment\397_2022_10.tif,growing
./prospace_assignment/prospace_assignment\397_2022_11.tif,growing
./prospace_assignment/prospace_assignment\397_2022_4.tif,growing
./prospace_assignment/prospace_assignment\397_2022_5.tif,growing
./prospace_assignment/prospace_assignment\397_2022_6.tif,growing
./prospace_assignment/prospace_assignment\397_2022_7.tif,lush
./prospace_assignment/prospace_assignment\397_2022_8.tif,lush
./prospace_assignment/prospace_assignment\397_2022_9.tif,growing
./prospace_assignment/prospace_assignment\397_2023_0.tif,growing
./prospace_assignment/prospace_assignment\397_2023_1.tif,growing
./prospace_assignment/prospace_assignment\397_2023_2.tif,growing
./prospace_assignment/prospace_assignment\397_2023_3.tif,growing
./prospace_assignment/prospace_assignment\398_2022_10.tif,growing
./prospace_assignment/prospace_assignment\398_2022_11.tif,growing
./prospace_assignment/prospace_assignment\398_2022_4.tif,growing
./prospace_assignment/prospace_assignment\398_2022_5.tif,growing
./prospace_assignment/prospace_assignment\398_2022_6.tif,growing
./prospace_assignment/prospace_assignment\398_2022_7.tif,lush
./prospace_assignment/prospace_assignment\398_2022_8.tif,lush
./prospace_assignment/prospace_assignment\398_2022_9.tif,lush
./prospace_assignment/prospace_assignment\398_2023_0.tif,growing
./prospace_assignment/prospace_assignment\398_2023_1.tif,growing
./prospace_assignment/prospace_assignment\398_2023_2.tif,growing
./prospace_assignment/prospace_assignment\398_2023_3.tif,growing
./prospace_assignment/prospace_assignment\399_2022_10.tif,growing
./prospace_assignment/prospace_assignment\399_2022_11.tif,growing
./prospace_assignment/prospace_assignment\399_2022_4.tif,growing
./prospace_assignment/prospace_assignment\399_2022_5.tif,growing
./prospace_assignment/prospace_assignment\399_2022_6.tif,growing
./prospace_assignment/prospace_assignment\399_2022_7.tif,lush
./prospace_assignment/prospace_assignment\399_2022_8.tif,growing
./prospace_assignment/prospace_assignment\399_2022_9.tif,lush
./prospace_assignment/prospace_assignment\399_2023_0.tif,growing
./prospace_assignment/prospace_assignment\399_2023_1.tif,growing
./prospace_assignment/prospace_assignment\399_2023_2.tif,growing
./prospace_assignment/prospace_assignment\399_2023_3.tif,growing
./prospace_assignment/prospace_assignment\39_2022_10.tif,growing
./prospace_assignment/prospace_assignment\39_2022_11.tif,growing
./prospace_assignment/prospace_assignment\39_2022_4.tif,growing
./prospace_assignment/prospace_assignment\39_2022_5.tif,growing
./prospace_assignment/prospace_assignment\39_2022_6.tif,growing
./prospace_assignment/prospace_assignment\39_2022_7.tif,growing
./prospace_assignment/prospace_assignment\39_2022_8.tif,lush
./prospace_assignment/prospace_assignment\39_2022_9.tif,lush
./prospace_assignment/prospace_assignment\39_2023_0.tif,growing
./prospace_assignment/prospace_assignment\39_2023_1.tif,growing
./prospace_assignment/prospace_assignment\39_2023_2.tif,growing
./prospace_assignment/prospace_assignment\39_2023_3.tif,growing
./prospace_assignment/prospace_assignment\3_2022_10.tif,growing
./prospace_assignment/prospace_assignment\3_2022_11.tif,lush
./prospace_assignment/prospace_assignment\3_2022_4.tif,growing
./prospace_assignment/prospace_assignment\3_2022_5.tif,growing
./prospace_assignment/prospace_assignment\3_2022_6.tif,growing
./prospace_assignment/prospace_assignment\3_2022_7.tif,lush
./prospace_assignment/prospace_assignment\3_2022_8.tif,lush
./prospace_assignment/prospace_assignment\3_2022_9.tif,growing
./prospace_assignment/prospace_assignment\3_2023_0.tif,lush
./prospace_assignment/prospace_assignment\3_2023_1.tif,growing
./prospace_assignment/prospace_assignment\3_2023_2.tif,growing
./prospace_assignment/prospace_assignment\3_2023_3.tif,growing
./prospace_assignment/prospace_assignment\400_2022_10.tif,growing
./prospace_assignment/prospace_assignment\400_2022_11.tif,growing
./prospace_assignment/prospace_assignment\400_2022_4.tif,growing
./prospace_assignment/prospace_assignment\400_2022_5.tif,growing
./prospace_assignment/prospace_assignment\400_2022_6.tif,growing
./prospace_assignment/prospace_assignment\400_2022_7.tif,growing
./prospace_assignment/prospace_assignment\400_2022_8.tif,lush
./prospace_assignment/prospace_assignment\400_2022_9.tif,growing
./prospace_assignment/prospace_assignment\400_2023_0.tif,lush
./prospace_assignment/prospace_assignment\400_2023_1.tif,growing
./prospace_assignment/prospace_assignment\400_2023_2.tif,growing
./prospace_assignment/prospace_assignment\400_2023_3.tif,growing
./prospace_assignment/prospace_assignment\401_2022_10.tif,growing
./prospace_assignment/prospace_assignment\401_2022_11.tif,growing
./prospace_assignment/prospace_assignment\401_2022_4.tif,growing
./prospace_assignment/prospace_assignment\401_2022_5.tif,growing
./prospace_assignment/prospace_assignment\401_2022_6.tif,growing
./prospace_assignment/prospace_assignment\401_2022_7.tif,growing
./prospace_assignment/prospace_assignment\401_2022_8.tif,growing
./prospace_assignment/prospace_assignment\401_2022_9.tif,growing
./prospace_assignment/prospace_assignment\401_2023_0.tif,growing
./prospace_assignment/prospace_assignment\401_2023_1.tif,growing
./prospace_assignment/prospace_assignment\401_2023_2.tif,growing
./prospace_assignment/prospace_assignment\401_2023_3.tif,growing
./prospace_assignment/prospace_assignment\402_2022_10.tif,growing
./prospace_assignment/prospace_assignment\402_2022_11.tif,growing
./prospace_assignment/prospace_assignment\402_2022_4.tif,growing
./prospace_assignment/prospace_assignment\402_2022_5.tif,growing
./prospace_assignment/prospace_assignment\402_2022_6.tif,growing
./prospace_assignment/prospace_assignment\402_2022_7.tif,growing
./prospace_assignment/prospace_assignment\402_2022_8.tif,growing
./prospace_assignment/prospace_assignment\402_2022_9.tif,growing
./prospace_assignment/prospace_assignment\402_2023_0.tif,growing
./prospace_assignment/prospace_assignment\402_2023_1.tif,growing
./prospace_assignment/prospace_assignment\402_2023_2.tif,growing
./prospace_assignment/prospace_assignment\402_2023_3.tif,growing
./prospace_assignment/prospace_assignment\403_2022_10.tif,lush
./prospace_assignment/prospace_assignment\403_2022_11.tif,lush
./prospace_assignment/prospace_assignment\403_2022_4.tif,growing
./prospace_assignment/prospace_assignment\403_2022_5.tif,growing
./prospace_assignment/prospace_assignment\403_2022_6.tif,growing
./prospace_assignment/prospace_assignment\403_2022_7.tif,lush
./prospace_assignment/prospace_assignment\403_2022_8.tif,no_crop
./prospace_assignment/prospace_assignment\403_2022_9.tif,lush
./prospace_assignment/prospace_assignment\403_2023_0.tif,growing
./prospace_assignment/prospace_assignment\403_2023_1.tif,growing
./prospace_assignment/prospace_assignment\403_2023_2.tif,growing
./prospace_assignment/prospace_assignment\403_2023_3.tif,growing
./prospace_assignment/prospace_assignment\404_2022_10.tif,growing
./prospace_assignment/prospace_assignment\404_2022_11.tif,growing
./prospace_assignment/prospace_assignment\404_2022_4.tif,growing
./prospace_assignment/prospace_assignment\404_2022_5.tif,growing
./prospace_assignment/prospace_assignment\404_2022_6.tif,growing
./prospace_assignment/prospace_assignment\404_2022_7.tif,growing
./prospace_assignment/prospace_assignment\404_2022_8.tif,growing
./prospace_assignment/prospace_assignment\404_2022_9.tif,lush
./prospace_assignment/prospace_assignment\404_2023_0.tif,growing
./prospace_assignment/prospace_assignment\404_2023_1.tif,growing
./prospace_assignment/prospace_assignment\404_2023_2.tif,growing
./prospace_assignment/prospace_assignment\404_2023_3.tif,growing
./prospace_assignment/prospace_assignment\405_2022_10.tif,growing
./prospace_assignment/prospace_assignment\405_2022_11.tif,growing
./prospace_assignment/prospace_assignment\405_2022_4.tif,growing
./prospace_assignment/prospace_assignment\405_2022_5.tif,growing
./prospace_assignment/prospace_assignment\405_2022_6.tif,growing
./prospace_assignment/prospace_assignment\405_2022_7.tif,lush
./prospace_assignment/prospace_assignment\405_2022_8.tif,lush
./prospace_assignment/prospace_assignment\405_2022_9.tif,lush
./prospace_assignment/prospace_assignment\405_2023_0.tif,lush
./prospace_assignment/prospace_assignment\405_2023_1.tif,growing
./prospace_assignment/prospace_assignment\405_2023_2.tif,growing
./prospace_assignment/prospace_assignment\405_2023_3.tif,growing
./prospace_assignment/prospace_assignment\406_2022_10.tif,lush
./prospace_assignment/prospace_assignment\406_2022_11.tif,growing
